"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nexn",195.385428769258,0.58928124984162,0.205571755104889,2.8665477392113,0.00414975566377243,0.0158456307778742
"Nfatc4",948.937646078881,1.05136039832361,0.118239168361899,8.89181151127247,6.01206153064776e-19,3.00314035112645e-17
"Nfe2l3",248.35253505426,0.656083404481837,0.182032893244346,3.60420247565457,0.000313112897944813,0.00166619360289199
"Nhlrc3",1139.72182354793,0.789826848810028,0.094605770328913,8.34861178196701,6.90699573889258e-17,2.77615805520673e-15
"Nhs",351.983411061022,0.850276506557675,0.161377318947869,5.26887242954101,1.37264313643314e-07,1.52859187433444e-06
"Nid2",42418.06561572,0.823511088562055,0.0591667982775567,13.9184663111039,4.89290907897366e-44,1.25524260075398e-41
"Nim1k",150.290532195201,0.769874906826416,0.23936643670291,3.21630265893104,0.00129853806123857,0.00581418248492514
"Ninj1",951.741205132393,0.894894750335139,0.108936548248925,8.21482564593714,2.12472744475538e-16,8.11614637904721e-15
"Nmnat3",174.377026901274,0.745782605197643,0.215944805756479,3.45357973573425,0.000553198738135551,0.00274420381438452
"Nod2",170.673402262925,0.786081996867211,0.220698433944155,3.56179236444477,0.000368331638250893,0.00193134782812353
"Notch4",3179.56015112832,0.699830487432009,0.0862230065468416,8.11651687246394,4.79754046916498e-16,1.78023019552229e-14
"Npas1",35.100691029395,1.20971969099492,0.48248743067973,2.50725638446303,0.0121672421761176,0.0394500378248905
"Npdc1",1397.4012288709,0.698868291298594,0.0906051174896048,7.71334236588541,1.2256471506812e-14,3.94867407614811e-13
"Nphs1",3372.15732091451,1.60506963250671,0.227593728617794,7.05234560835444,1.75926570142872e-12,4.24593975327396e-11
"Nphs1os",195.505703000212,1.37976077632272,0.220539729888764,6.2562912225323,3.94240263440406e-10,6.87274553212387e-09
"Npr3",279.031298816812,0.778686267246532,0.175297856656218,4.44207523183605,8.90953958329773e-06,6.9263087370343e-05
"Nptx2",2556.68647879163,0.609354239366178,0.0736240922683911,8.27656030236438,1.26784317416041e-16,4.95221450358145e-15
"Nptxr",852.497235661304,0.6191991393137,0.110834724635408,5.58668902142861,2.31439619803707e-08,2.98900888721009e-07
"Nr1d1",597.064943761292,0.621058457815427,0.126646378282852,4.90387854936015,9.39625986396924e-07,8.91165129955641e-06
"Nradd",1155.4408514145,0.760758066354574,0.0949015726186493,8.01628514009552,1.0899132352032e-15,3.89147715249526e-14
"Nrcam",184.292302590012,1.44685135708398,0.229823849484117,6.29547960462636,3.06450854022909e-10,5.43812873321609e-09
"Nrn1l",41.9191046132121,1.23982030477176,0.445956422054339,2.78013779700809,0.0054335836509132,0.0200037989582617
"Ntn1",1279.20950682571,2.16069907780178,0.109430606251735,19.7449246770259,8.86970237029571e-87,1.67556741140677e-83
"Ntrk3",51.1516786424825,1.17016498179369,0.402655443099238,2.90611986463397,0.00365941237856898,0.0142428524492721
"Nudt17",542.117051278806,0.657970680561037,0.12943870960741,5.08326050651058,3.71010298075125e-07,3.80720691061782e-06
"Nxnl2",71.3227494855604,1.13882195428744,0.349950237702611,3.2542396935167,0.0011369630439079,0.00519026626810326
"Nxph4",845.009609861947,1.10040189575468,0.123481307871832,8.91148559016595,5.03532648461289e-19,2.53966224151107e-17
"Nxt2",3147.03145716674,0.606318505109675,0.0671087972171387,9.03485877042107,1.64214338492402e-19,8.59540038758718e-18
"Nyap1",755.421125173541,0.627068081000456,0.115269966768475,5.43999533078683,5.32819676548171e-08,6.40740328626793e-07
"Oaf",194.418854244415,1.21606295799424,0.210105878287464,5.78785785484038,7.12896969736428e-09,1.00981588487546e-07
"Olfm2",416.262492002287,0.684175825446893,0.144069577655102,4.7489264325102,2.04499309548342e-06,1.80292560560651e-05
"Optn",556.863605667017,0.592024318896834,0.133325465638793,4.44044441217818,8.97732923971191e-06,6.97118466372248e-05
"Orai3",702.375920160941,0.682085869773019,0.114796728109904,5.94168388771504,2.82109036810761e-09,4.27899692330482e-08
"Osbp2",152.168696164289,0.632831289999976,0.231468291211308,2.73398696075508,0.00625725222842517,0.0225817473613538
"Osbpl5",148.117938994938,0.899220849423502,0.236058384291883,3.8093154459264,0.000139352077732878,0.000813637587886826
"Osbpl6",248.410758773007,1.32318025632957,0.187635375366452,7.05186990323869,1.76529217003439e-12,4.25554191337756e-11
"P2rx7",543.700807774126,0.688982932993752,0.129175546174872,5.33369475412196,9.62342436971676e-08,1.10605507966103e-06
"P2ry2",237.934350032227,0.673619140057601,0.189457413957841,3.55551744313103,0.000377235914559977,0.00197107425309437
"P3h4",613.775836785901,0.906015902991841,0.123225216056413,7.35252030377505,1.94503977080931e-13,5.38905685832233e-12
"Padi2",782.114392459418,0.930472114460002,0.11265248507583,8.2596678966618,1.4607832553554e-16,5.66326045639649e-15
"Padi3",615.008444710336,0.878410086528472,0.127247387703822,6.90316793436292,5.08554494239981e-12,1.15494670932315e-10
"Pakap",4155.88792931691,0.778414096928423,0.0695274859776097,11.1957751094164,4.27645734058705e-29,4.72685018815952e-27
"Pald1",8851.57803038993,0.711226604216307,0.0567150982350106,12.5403398098544,4.49065805738319e-36,7.64884216659203e-34
"Palm",2328.85001313876,0.949943496256209,0.0866771431540702,10.959561675535,5.97882406828265e-28,6.30659716441185e-26
"Paqr6",112.714051339596,0.929103608914276,0.269249955827284,3.45071034852933,0.00055911327659269,0.002770964018202
"Paqr7",297.672221506032,0.743885904349449,0.172401146865582,4.31485473196674,1.59707889660783e-05,0.000117394055435128
"Parp10",258.592979780027,0.708833214632943,0.179321180476648,3.95286944213068,7.72195744378207e-05,0.000480138467031094
"Parvaos",21.8451933420295,1.58586993601729,0.616219674506289,2.57354641798459,0.0100662143097955,0.0337761881733489
"Parvb",6767.5420858449,0.668540257272161,0.0650400940836202,10.278894375716,8.77281657381762e-25,7.17713103952481e-23
"Patl2",142.923219576495,1.21472691727911,0.255433057162565,4.75555877838481,1.97898268641188e-06,1.75067093331796e-05
"Pax8",194.376602916893,1.0666369207893,0.214767617312008,4.9664699647886,6.81826073082684e-07,6.6331206922557e-06
"Pbx4",330.013968807043,0.677203024950424,0.165973796747542,4.08018035509844,4.50007715581845e-05,0.000298290889178876
"Pcsk4",114.490036195055,0.801239314244175,0.27447854847227,2.91913272896488,0.00351006736077,0.0137463247327475
"Pcsk9",127.707665015931,1.31823850671913,0.262008916067786,5.0312734639079,4.87232585893011e-07,4.88879436738617e-06
"Pde1b",835.107933569015,0.704807088364591,0.11544924092366,6.10490881296169,1.02859389281438e-09,1.66855433978788e-08
"Pde2a",504.88202541224,0.621783438420931,0.131840683729393,4.716172738433,2.40322422221566e-06,2.09475668362589e-05
"Pde4c",497.747427707718,0.743640261584229,0.165991780477258,4.4799824391673,7.46491806510301e-06,5.90937132925107e-05
"Pdgfb",523.958649022989,1.2099631344203,0.152704194060005,7.92357499981205,2.3077745582448e-15,8.01932363216169e-14
"Pdgfrb",1093.43037121246,0.626079228896925,0.0974488160755725,6.4246981555055,1.32131438451403e-10,2.46471390576316e-09
"Pdk2",705.06744219535,0.841961814822765,0.117231107063563,7.18206827447471,6.86646138850942e-13,1.75906248657469e-11
"Pdk4",709.376171767461,0.835714927390525,0.11477245423237,7.28149391750852,3.3014353988778e-13,8.82932143998464e-12
"Pdlim4",299.104814614747,1.01137760417235,0.172882915177913,5.85007259468959,4.91358510411125e-09,7.18538342459056e-08
"Pdpn",1711.89519657671,1.29724238526642,0.0830569472250008,15.6187101574079,5.42928577533558e-55,2.16962612329756e-52
"Pdzk1",495.766483938606,1.62080547987656,0.13777955253396,11.7637592085884,6.00019917809045e-32,8.14929012553723e-30
"Per3",981.76606771329,0.59534323961007,0.113972316621749,5.22357759547778,1.75498872027303e-07,1.91111661589373e-06
"Pfkl",25916.8261123479,0.653360061203833,0.0574773334888045,11.3672646510488,6.08651802397017e-30,7.39636517766667e-28
"Pga5",127.572973610644,1.15340764387663,0.267355067240342,4.31414169846183,1.60224159915962e-05,0.000117690280772488
"Pgk1",52065.7285616488,0.644385402164823,0.0504155354611503,12.7814848393583,2.08059073826624e-37,3.89501581452005e-35
"Pgk1-rs7",315.165541715516,0.598557000362198,0.171507656468416,3.48997247520798,0.000483070299057073,0.00243941696583378
"Pgm1",5160.90910549163,0.603269175569027,0.0655671480190437,9.2007841395482,3.55347055137533e-20,2.00655212112987e-18
"Pgpep1",2655.61365070285,0.602425177778996,0.0730160674588869,8.25058372416732,1.5762270221573e-16,6.07680844534854e-15
"Phlda2",1211.39423035246,0.653559101777413,0.098137881632677,6.65960066494647,2.74572589631804e-11,5.55561676002813e-10
"Phldb3",211.234625872632,1.15092720372757,0.206856296259203,5.56389737484904,2.63815130822008e-08,3.36530289655085e-07
"Pif1",2481.64870562201,0.635759844928404,0.0765232333375251,8.30806301824996,9.72768667950075e-17,3.85031103238144e-15
"Pigyl",834.723919429995,0.833881335434647,0.114022556142502,7.31330154002588,2.60657175842786e-13,7.07109153265418e-12
"Pik3cd",2881.81583595597,0.618072205310493,0.0720897578296952,8.57364796217829,1.00257579305779e-17,4.47071351496584e-16
"Pik3ip1",298.851158217782,0.772025391453091,0.173877868874408,4.44004401739433,8.99404798776899e-06,6.97634629286448e-05
"Pim3",13041.2908020978,0.977434599771269,0.061693687080396,15.8433487448647,1.56272234982729e-56,6.90922775093853e-54
"Pitpnm1",514.045377304997,0.830242166693554,0.145742518221682,5.69663662206462,1.22193978840912e-08,1.65851788394132e-07
"Pla1a",245.754777502453,1.06904110413009,0.184768138414587,5.78585200512956,7.21457118887519e-09,1.02059504387544e-07
"Pla2g10",1196.38993086799,0.601821345622261,0.0937050977336505,6.42250379304754,1.34050908969876e-10,2.49380294395168e-09
"Pla2g5",388.144288214169,0.647844267709823,0.147974203554442,4.37808923547591,1.19724332376402e-05,9.03366603769655e-05
"Plac8",501.71523297627,0.733276922334901,0.138398941522849,5.298284179535,1.16895936859925e-07,1.3230378910399e-06
"Platr28",593.952546125628,0.684561064683208,0.13676758565399,5.00528733771092,5.57787633211442e-07,5.54319800006397e-06
"Platr7",603.217272949976,0.823191091785151,0.123691246558916,6.65520895525174,2.82897844013018e-11,5.71849922041878e-10
"Plaur",324.838573373466,1.27090522215785,0.168273928488079,7.55259732494978,4.26662586380706e-14,1.27020752793568e-12
"Plcg2",5549.24782784893,1.00112182915108,0.0612914959929344,16.3337802892997,5.67559748318654e-60,3.18753826217882e-57
"Pld4",79.2560740426742,0.962353484238173,0.32185194874915,2.99005020158578,0.00278931600527935,0.0112722649921635
"Plekhg6",332.631874178965,0.89951286061777,0.16174855845784,5.5611800760019,2.67956528317154e-08,3.41603475977328e-07
"Plk5",671.815408631033,0.925693845058269,0.132359274036066,6.99379663268651,2.6754530366725e-12,6.30339162154812e-11
"Pltp",2753.20646421044,1.02429658668712,0.0788565903835842,12.9893593129579,1.40599113618122e-38,2.73051362708839e-36
"Plxdc1",1792.47194173774,1.56701915358045,0.093724296848261,16.7194548935101,9.45803525377177e-63,6.14181164291804e-60
"Plxnb2",6577.60204432789,0.706801385707988,0.0697616040267835,10.131667635346,3.99772409126874e-24,3.0208256951478e-22
"Pmp22",249.703906323686,1.50482888692253,0.19176863288474,7.84710650686544,4.25745670256531e-15,1.44322920520892e-13
"Pnpla2",2336.27276174623,0.645302377810687,0.0745579099223104,8.65504918905444,4.92699129870093e-18,2.24032558396073e-16
"Pold4",235.223500702359,0.720508925245059,0.18944455768121,3.8032706458504,0.000142798199580337,0.000830956759249345
"Pou2f3",646.811430537685,1.19342342492467,0.123057759874943,9.69807532769556,3.0723944129158e-22,2.03975577956518e-20
"Ppargc1b",325.580908186226,0.834436024123819,0.167387638646716,4.98505164939306,6.19452631544695e-07,6.09191939588204e-06
"Ppfibp2",1077.93781761325,0.685804205185399,0.0982917450961596,6.97723094156555,3.01054618412003e-12,7.04494929121783e-11
"Ppil6",29.1773348159763,1.30456807365295,0.533922308553793,2.44336685834791,0.0145509375086808,0.0457668621609933
"Ppm1j",1773.29996391148,0.980081136263907,0.0824453874636789,11.8876406117405,1.37228522048772e-32,1.92676262714425e-30
"Ppp1r1a",358.72284992609,0.618161398836192,0.161224428105545,3.83416710544331,0.000125990471924032,0.000745119546797836
"Ppp2r5c",11765.8377673998,0.744202657976029,0.0536133844550234,13.880911745095,8.26854351701967e-44,2.09536993028864e-41
"Prdm1",764.001381080524,0.774922919129628,0.118528545601746,6.53785900430567,6.24057129403273e-11,1.21422351582397e-09
"Prdm5",2189.5226489224,0.758371409571648,0.0750013211873307,10.1114406728578,4.91560425897138e-24,3.68759048741607e-22
"Prex1",2049.10613348726,0.793146711481644,0.0907617533146126,8.73877688030457,2.35647750325418e-18,1.12099200244497e-16
"Prkaa2",4517.47164373647,0.72529435298077,0.0666846269724313,10.8764851197356,1.49205912038723e-27,1.4978255324467e-25
"Prkar1b",259.71303962313,1.06360583612193,0.181062437696741,5.87424895882245,4.24764623421476e-09,6.27781570035439e-08
"Prkcb",1161.2420708384,1.11106141313471,0.0981493197710906,11.320113228762,1.04337070853596e-29,1.23892818990727e-27
"Prkra",1147.09281764452,0.67967494505965,0.0951314943418649,7.14458392314502,9.02688942244531e-13,2.27065295791872e-11
"Prmt8",795.654732244681,0.633289833030462,0.114323798217364,5.53944010700541,3.03440197806924e-08,3.82150746086538e-07
"Prom1",995.40160273947,1.30553407735786,0.102232526345109,12.7702417619098,2.40406592826003e-37,4.46040089189673e-35
"Prph",2411.42518073761,0.978191770282738,0.0842424115381292,11.6116306789247,3.59689785732961e-31,4.61379860958699e-29
"Prrx2",156.260859150194,0.609134084457189,0.233839179107707,2.60492739831515,0.00918937297390383,0.0312887383905819
"Prss50",492.922564634725,0.606586583815752,0.14897314077852,4.07178489119438,4.66542548633844e-05,0.000307867709133416
"Prss57",154.401097945099,0.645092539758601,0.232981679069661,2.76885522644773,0.00562536254422915,0.0206127726448742
"Prss8",218.616987331584,0.894518197751769,0.198031550432786,4.51704890355529,6.27074272464046e-06,5.02723895902888e-05
"Prtn3",26.9255348501682,1.68929930602047,0.583569037631172,2.89477199283514,0.00379434028718291,0.0146991780700337
"Psd",166.533236350008,0.613786770435563,0.224337173547291,2.73600117506239,0.0062190803932935,0.0224556890656193
"Ptch1",4373.9040888034,0.789805766699874,0.0779260158392648,10.1353284675682,3.8507719760917e-24,2.92040298040823e-22
"Ptk6",28.8563688601994,1.32366435504558,0.540986872114586,2.44675873533067,0.0144147294278008,0.0454520646648916
"Ptprn2",188.3156050903,1.08154039529819,0.210222108596707,5.14475096134171,2.67875930825966e-07,2.8304763257925e-06
"Ptprs",5889.85652304863,0.726340046749671,0.0679128480356189,10.6951787144712,1.07212770849091e-26,1.03142656400191e-24
"Pwwp2b",509.534670632009,1.11523866866457,0.142638932133235,7.81861341770881,5.34083523545332e-15,1.7929330564252e-13
"Pxdc1",118.558011478521,0.715390424896782,0.260793289954004,2.74313202238814,0.00608562127493912,0.0220273837472975
"Pycard",957.346548235632,0.846080254620996,0.110540760030964,7.65401155541178,1.94804761403454e-14,6.05088631085766e-13
"Pygm",462.955065176125,1.51260967659443,0.146414757830865,10.3309918959246,5.10301405558584e-25,4.24081083178402e-23
"R74862",516.164703231113,0.646441478133363,0.130230569882089,4.96382284680664,6.91189938618542e-07,6.71689947701211e-06
"Rab3a",400.703256364312,0.672149162293813,0.149840085486318,4.48577668727496,7.26488012494937e-06,5.75979431501137e-05
