"Row.names","log2FoldChange"
"Msantd3",0.464849659148771
"Vwce",0.464834005810463
"Cpt1c",0.464801837858342
"Gm44330",0.464689342752838
"Fam110c",0.464657572832268
"3300002P13Rik",0.46450527445197
"Eda2r",0.464314156277126
"Creg1",0.464275811199775
"Stmn2",0.46410281424812
"Osgep",0.464087283760015
"Gm12898",0.464081906387332
"Zdhhc14",0.463941244643017
"Gm48146",0.463784053383606
"Gm10252",0.463659170959209
"Tmem256",0.463561971209046
"Cfap126",0.463460683239095
"Schip1",0.463429510246212
"Gm45867",0.463408234189522
"Morn1",0.463375192605218
"Nat8f1",0.463308360681452
"Tmc7",0.463081629375335
"Bid",0.463024149861465
"Ehbp1l1",0.46302001075836
"Scpep1os",0.462874651851475
"Gm17322",0.462365893206196
"Gm10288",0.462228510883043
"Vash2",0.462216779394474
"Gbp7",0.46210532428068
"Tmem136",0.462060712479292
"Bst2",0.461962382440214
"Cobl",0.461897563337186
"Sugp2",0.461721793185721
"Nmnat2",0.46163999254348
"Trappc6a",0.461554182811343
"Acat1",0.461541173121862
"L3hypdh",0.461421608289377
"Gm48649",0.461338427650192
"Tollip",0.461246523211118
"Slc1a5",0.461216302938276
"Gm5864",0.460991925936807
"Lnx1",0.460881481208944
"Msh5",0.460760424998638
"Mapk12",0.460512505212035
"Gm11630",0.46045339167627
"Baiap2l2",0.460292869271391
"Etfbkmt",0.460149934122673
"Qdpr",0.460122254253614
"Tub",0.459943478792108
"C920006O11Rik",0.459692203550222
"Ovgp1",0.459579107936901
"Gm49442",0.459222562089697
"Ccng1",0.459117680781579
"Npas3",0.459080876252716
"Gm5787",0.459067193338209
"Mamdc2",0.458848729216817
"Gm26592",0.458675375757496
"0610005C13Rik",0.458670254557615
"Gm7785",0.458506411654223
"Gm35986",0.458494559328196
"Azin2",0.458362276548562
"Camta1",0.458283121722203
"H2-Ab1",0.458068940526846
"Pdia5",0.457899369799276
"Dusp1",0.457684060055652
"Igsf1",0.457581481984144
"R3hdm1",0.457461002368416
"Ndufb4c",0.457420991607413
"Armcx3",0.457271059284668
"Slc26a10",0.457149683753296
"Whrn",0.457139271959065
"Tcf24",0.45697830139265
"Gm5850",0.456535938939041
"Gm42836",0.45637986135024
"Tmem160",0.456353982543528
"Prss36",0.456044525225252
"Gm45441",0.455704351231324
"Gm49871",0.455627395821465
"Cldn10",0.455608410543456
"B230369F24Rik",0.455602320724742
"Lhfpl4",0.455580352925888
"Gm29253",0.45554823094417
"Napepld",0.455463535660601
"Bzw2",0.455132088948651
"Itgav",0.454953400775616
"Kctd13",0.454711337598498
"Lcorl",0.454634879859518
"Slc17a5",0.454567358756085
"Snora43",0.454523542489477
"Ccdc60",0.454348401444374
"Map9",0.454259103485093
"Col6a5",0.454083542040452
"Scrt2",0.453598704335488
"Creld1",0.453345752743632
"Capn2",0.453137675618272
"Crlf1",0.452981154959773
"Fam89a",0.452942492555028
"Gm2445",0.452875849117476
"Gm17041",0.452457332614612
"N4bp2l1",0.452453527054648
"Gbx1",0.452450903037907
"Tm7sf2",0.452360570679013
"Tmem255b",0.45217203764815
"Phyhip",0.451985049780845
"Rab9",0.45168716802426
"Crybg2",0.45167001520689
"Gm12751",0.451421974719399
"D430040D24Rik",0.451414558208524
"Ell2",0.451398870977605
"Rpl22-ps1",0.450897083003893
"Pex5l",0.450845870959952
"Smpd1",0.450723685303897
"Gm27694",0.450571245333003
"D830035M03Rik",0.450498084658259
"Gm12841",0.450251334549609
"B830012L14Rik",0.450135147892099
"Prlr",0.45010573398447
"Qprt",0.449922018751301
"Capn11",0.449872553827866
"Gipr",0.449854484346104
"Nrarp",0.449813049548
"Gm18949",0.449787008384663
"Gm49373",0.449555562645619
"Sinhcaf",0.449518063581139
"Mfrp",0.449492543811845
"Ccdc102a",0.449438587769931
"Cib2",0.449362300192973
"Sorl1",0.449357364223791
"D830030K20Rik",0.449226025723375
"Ndufb4",0.449089592664345
"Reep5",0.449051829430604
"Mcee",0.449017210528969
"Olfr856-ps1",0.448926377023969
"Grhl3",0.44885724968881
"Thbs3",0.448656465730104
"Chkb",0.448638138688209
"Gm20460",0.44860968600012
"Panx2",0.448584776165023
"4930518J20Rik",0.448537946001877
"Alg13",0.448511374294587
"Islr",0.448440874094579
"D430019H16Rik",0.448422440787283
"Garnl3",0.448086644462056
"Pcca",0.448072194468573
"Nemp2",0.448032999837589
"B3galt1",0.44801744958619
"Gm9027",0.447895873388043
"Zmynd8",0.447749920131377
"Lifr",0.447736014289739
"Mcu",0.4475676103636
"Gm25948",0.447413778202698
"Gm2479",0.447374713537765
"Fam13c",0.447374685793559
"Slc41a2",0.447258191960033
"Gm3002",0.4470893132021
"5330417C22Rik",0.446952152089749
"Cox7a2l",0.4467994068333
"Atp6ap2",0.446671148656803
"Golga7b",0.446667829939384
"Adamtsl4",0.446641023508696
"2310002F09Rik",0.446640567587285
"Pdk1",0.446602788952967
"Tbc1d15",0.446443824090203
"Gm42986",0.446237653225712
"Efhd2",0.446161051339739
"Gpx7",0.446103403200041
"Srsf12",0.446102650621758
"Cp",0.446031950695595
"Gm44040",0.44597894473621
"Tmod2",0.445222424626898
"Gm5853",0.444992025328333
"Rps15-ps2",0.444917259461749
"Pcolce",0.444870999683994
"Rhbdf2",0.444848525489343
"Rai14",0.444665703201857
"Ggt6",0.444371871733707
"Lyrm9",0.444246542114938
"Pygl",0.444214300639446
"Tbcel",0.444206358791284
"Serinc5",0.444187510784053
"9330182L06Rik",0.443931677906001
"Cyb5r3",0.443916390423985
"Susd3",0.443705895001795
"Dennd2c",0.443685808294145
"Hnrnpa1l2-ps2",0.44354811928724
"Lsm11",0.443460297170825
"Gm45769",0.443410328638937
"Gm43695",0.443286320452209
"Cacnb4",0.443175536376097
"Galnt3",0.442964268097271
"C2cd4c",0.442926687114064
"Rprd1a",0.44280259187767
"Cers4",0.44278411842936
"Ppp4r4",0.442739603615116
"Tes",0.442588636441769
"Iqschfp",0.442207190110026
"P2rx4",0.44212811789257
"Cish",0.442123678213525
"Plekha2",0.44203849843608
"Tmprss6",0.441942269839208
"Slc24a1",0.441849461765555
"Ccdc155",0.44159498570173
"Gm29629",0.441457521840526
"Plaat3",0.441435988385506
"Gm21984",0.441227360990804
"Hsd17b10",0.441185624350505
"Ppt2",0.441178223449711
"Egr2",0.441125826954764
"Ptgfrn",0.441108679177438
"Gm26384",0.440859558427979
"Mtln",0.440732732652527
"Map7d2",0.440400630935576
"Ptpn13",0.440385067192327
"Armcx1",0.440093126118466
"Jph3",0.439955526537692
"Gltpd2",0.439779822229282
"1810059H22Rik",0.439728262983786
"Crym",0.439659720458885
"Gm15353",0.439510540004751
"Gm29668",0.439489828066904
"Map3k13",0.439476105453339
"4930516B21Rik",0.439414161131432
"1700016B15Rik",0.439381130829848
"Piwil4",0.43936149512926
"Slc15a2",0.439260523894849
"Gm5874",0.439101001516909
"Gm10644",0.438935149537025
"Top2a",0.438714000740225
"Limd2",0.438659839388513
"Crtac1",0.438597491761089
"Cngb1",0.438491848198173
"Exoc4",0.438392353160355
"Itpr1",0.438235504479735
"Sfrp1",0.437966616716353
"E030030I06Rik",0.437910903633405
"Sun2",0.43783732317299
"Ryr3",0.437800920449427
"4930597O21Rik",0.437775844314101
"Hsf5",0.437674804724766
"Stk32b",0.437590455453233
"Gm45641",0.437083858716007
"Gm43379",0.436735609698357
"Tmem252",0.436518462565348
"Rnf31",0.436297496859461
"Rabgap1l",0.436292469146479
"2900093K20Rik",0.436188604067256
"Crip1",0.436181082199223
"Dhx58",0.436117843287412
"Lrrc8b",0.436117752034529
"Man1c1",0.435978192983617
"Gm13067",0.435926177341931
"Ftl1",0.435828528273631
"Fam241b",0.435343643857873
"Arhgef19",0.434995157495649
"4930528J11Rik",0.434469388610785
"Hist1h2ap",0.434449014612358
"Hepacam2",0.434415453479786
"Ccdc130",0.434336224180789
"Sncb",0.434326449229548
"Tnnc1",0.434259625214458
"A330074K22Rik",0.434159137868807
"Nfatc3",0.434123515147612
"Gm10491",0.433954275083373
"Ccdc82",0.433730700123061
"Apln",0.433722235504045
"Gm10418",0.433386442782671
"Gm49713",0.433361628321576
"Chpf2",0.433328797212198
"Gm13310",0.43314139344215
"Enox2",0.433049809979239
"Gm50130",0.432986890282819
"Sort1",0.432931076627964
"Sh3pxd2a",0.432877914147327
"Deptor",0.432774178116795
"Traf4",0.432744622417675
"Dmac2l",0.432392035916709
"Wdr5b",0.432337722181358
"Dpy19l4",0.432210980806629
"Fam167a",0.431797392810215
"Nudt14",0.43178172091356
"Ctxn1",0.431732272454016
"Tbc1d16",0.431245833085585
"Esx1",0.431216859143165
"Rab44",0.430889689949373
"Trpm4",0.430853743430215
"Gm10327",0.430682846362157
"Plxnd1",0.430671919436112
"Cracr2b",0.430625956650384
"Gm15873",0.430553392152963
"Slc35f2",0.43049933588122
"Gm5963",0.430461715659402
"Zfp266",0.430093991642918
"Gm19680",0.430068149043427
"Cox8a",0.430051133745552
"AC132288.1",0.430041870170774
"Ppic",0.429892011944478
"Rgs9bp",0.429714306359117
"Frs3",0.429623882917587
"Ptp4a3",0.429596065891415
"Gm24082",0.429207466882105
"Ech1",0.429138880777437
"Fsd2",0.428882716231369
"Prss41",0.428849084650093
"Hist1h1b",0.428833290827387
"Dhtkd1",0.428701304747657
"Amn1",0.428687833145927
"Mir7011",0.428630913931957
"Mybl2",0.42859305918355
"Rab4b",0.428498704744432
"Gm8417",0.428390945210148
"4930506C21Rik",0.428327422637089
"Cry2",0.428277547410189
"Gm15477",0.428234418648925
"Tnnt1",0.427926518997406
"4931406C07Rik",0.427921552565514
"Pcbd1",0.427859188598386
"Fxyd2",0.427836165557774
"Ppp4r1l-ps",0.427739220235418
"Cdh1",0.427646299113186
"Tmem143",0.427643766235453
"Rpl9-ps6",0.427560864100746
"Eya2",0.427457970449473
"Gm27735",0.427390351861552
"Clic1",0.427185223414588
"Snora78",0.426755255193581
"Sec61a2",0.426643687236471
"Grk3",0.426451793719064
"Esyt3",0.426442464492723
"Gm13070",0.426422737916846
"Msi2",0.426339761739649
"Gm28809",0.426302255160774
"Gm17224",0.42621783083471
"Ecm1",0.426129233126672
"Gm21983",0.426063701541265
"Gm10655",0.425876405945404
"Gm14662",0.425876405945404
"Echs1",0.425813747574718
"Gm5523",0.425739464090452
"Gfod1",0.425730926084324
"Cd44",0.425688412732331
"Mllt11",0.425664507512024
"Sgsm1",0.425640136822595
"Ppp1r3b",0.425364662005015
"Gm5452",0.425360985439894
"Gm35696",0.425218491570163
"Mogs",0.42517884870541
"Gm8292",0.424801744433555
"Upk1a",0.424747334670728
"Gfra1",0.424721422795959
"Ncor2",0.424584035474539
"Madcam1",0.424557384499192
"Gabrp",0.424385376721827
"Vangl2",0.424375900630634
"Nlrp3",0.424245047271008
"Gm22133",0.424178789051734
"Psme2",0.424051685560808
"Vcan",0.423984338621574
"Gm9512",0.423980497392892
"Efna3",0.423853795765356
"Gaa",0.423646000206325
"Tef",0.423452880117141
"Smug1",0.423449791019838
"4930556M19Rik",0.423225721396899
"Adam11",0.423104530222663
"Atg4c",0.423013576004442
"AV099323",0.422900986605134
"Clk3",0.422867769407291
"Metrnl",0.422651003762575
"Serpinb5",0.422611220615665
"Snhg8",0.422485474003638
"Gm15186",0.422374717938056
"Haus7",0.42232993741256
"Nipsnap1",0.422178969224234
"Bhmt2",0.42217834375254
"Adipor2",0.42215921544668
"Dram2",0.422037914516511
"Gm14963",0.422036991476957
"Gm50012",0.422036991476957
"Cemip2",0.421787754454487
"Gm27553",0.421786793376152
"Slc22a15",0.42177312407496
"4933431E20Rik",0.421726588958401
"Htr4",0.421687475808292
"Gm26707",0.421411087205908
"Abcc2",0.421208881573641
"Pacsin1",0.421208197689006
"Bmp8b",0.421198296664612
"Adcy1",0.421183159413564
"Gm49475",0.421012979316397
"Gm1673",0.420804531917448
"Cacna2d2",0.420676504072601
"Porcn",0.420619335008239
"C330013E15Rik",0.420563018151621
"Olfr985",0.420526496235902
"Nipal3",0.420513801327326
"Hip1r",0.420506720966891
"Vwa5a",0.420495860838953
"Col1a1",0.420344266774886
"Gpa33",0.420155502452838
"Grb7",0.420088578122135
"Slc36a3os",0.419939280941905
"Cfap61",0.419676874367317
"Cracr2a",0.41958675857169
"Tmem63a",0.419547858105856
"Acss2os",0.419507268167446
"Epha1",0.419353210768556
"Gm20662",0.419325229723144
"Hist1h2aj",0.419305473037493
"Gm5560",0.419281213183686
"Smim26",0.419181251303536
"Diaph1",0.41908171877858
"Spsb1",0.419022756022153
"Csnk1a1",0.418990087539442
"Emp3",0.418955908359453
"Lhfpl2",0.418934108798964
"Stat4",0.418894169508855
"Gm19434",0.41884487712978
"Smoc2",0.41884487712978
"Arhgap33os",0.418763022988392
"Asl",0.418710840782569
"Fbxl20",0.418397060968862
"Zdhhc24",0.418357855096443
"Camkk2",0.418139499857277
"Cd82",0.418098116930259
"Prokr1",0.418097705668906
"Chrd",0.418081713636784
"Gm43069",0.418000749316999
"Pla2g4b",0.417986291708142
"Ak1",0.417879404800624
"Cpeb1",0.4177007502071
"Gm9200",0.417568207172632
"Hdac4",0.417483500606004
"Rpl22",0.417378965453369
"Pkn1",0.417348275074717
"Mapk3",0.41732156600717
"Guca1a",0.417237049283235
"Gm14323",0.417210170071217
"Wfs1",0.417142143197962
"Gm16835",0.417089483918655
"Tfe3",0.416985797504378
"Alox5ap",0.416611953647331
"Gm35934",0.416033527864326
"Gm47513",0.416011983731088
"Zer1",0.415878208189769
"Btg1",0.415857587910562
"Snhg12",0.415662612544533
"Zfp488",0.415456579084851
"Cd109",0.415405972746209
"Sdhc",0.415333254295258
"Cutal",0.415214942658928
"Bcor",0.415139430814652
"Pold2",0.415058778918226
"Gm43580",0.415025843266189
"Acoxl",0.415016424834593
"Opn3",0.414918666245623
"2610318N02Rik",0.414869618054255
"Gm48168",0.414748667230355
"Mir1291",0.414697982403114
"Olfr1419",0.414664631194946
"Gm42848",0.414354230868056
"Gm48037",0.414311071298785
"Klhdc9",0.414234644277637
"Gm39662",0.414218558945071
"Ephb4",0.414171177136733
"Gm20784",0.414146841187402
"Gm44450",0.414106002317639
"Cdk5rap3",0.414052411150393
"Grin1os",0.41396288982213
"Kcnip3",0.41393916305885
"Immp2l",0.413718791776528
"Rtn4ip1",0.413392835461588
"Esrrb",0.413174038879734
"Stoml1",0.4131559987099
"Gm6218",0.413146574393377
"Gm550",0.412778100310018
"Eif4b",0.41254744315361
"Kcnj4",0.412341054273206
"Rnf165",0.412091019535986
"Myh14",0.412043589782613
"Gm6185",0.411988284180849
"S1pr5",0.411950926800327
"Cbx3-ps2",0.41190248666379
"Gm44965",0.411691123627676
"Epha2",0.411645717196304
"Galm",0.411524162884202
"Map1b",0.41150388643832
"Tspan14",0.411456921009556
"Tacc1",0.411357330159663
"4930402H24Rik",0.411307576402504
"Limk2",0.411291939717864
"Alox5",0.41082314371003
"Gm17035",0.410685126649047
"Comtd1",0.410495113824157
"Sh2b2",0.410063613307134
"Gm19719",0.409986003183888
"Tcte1",0.409917300586824
"Gm45311",0.409852218313498
"Tm6sf1",0.409763261389573
"Gm42733",0.409731172413411
"Plag1",0.409673974083126
"Tpd52",0.409658306700782
"Hsd17b12",0.409573641233235
"4933439C10Rik",0.409518115625666
"Pbld1",0.409129608103051
"Plch2",0.409028528495391
"Pglyrp1",0.40902519735033
"Il17ra",0.408917302383265
"Gm11423",0.408822822627764
"Gli2",0.408732536864518
"Tmc6",0.408643736619281
"Nectin2",0.408630678188648
"Pygb",0.408580960889367
"Mxra8",0.408418719752748
"Ndst2",0.408218460632594
"Ankrd37",0.40798940176289
"Tmem161a",0.407927779483689
"Oas1c",0.407756151915779
"Polk",0.40774598413703
"Gm11629",0.407697838725896
"Grik5",0.407666228863298
"Plekhh3",0.407587714747894
"Adamts3",0.407176915800232
"Tagap",0.407169421791911
"Bmp4",0.407059329359481
"Hyou1",0.406886113961867
"Cacnb3",0.406728494225076
"Gm13398",0.406694864311066
"Cnksr1",0.406619197427486
"Csad",0.40640955805267
"Fbxo16",0.406032004520251
"Lmo1",0.406012694909467
"Gm12999",0.405935321970594
"Dnajb5",0.405850213149504
"Gm42372",0.40582672016951
"Tmem94",0.405821741676375
"Fam20a",0.40577430625851
"Rpl18-ps2",0.40554574099049
"Gm6969",0.405438125584272
"Zfp2",0.405437177790103
"Tfr2",0.40537705666444
"Rpl7-ps7",0.405362068439221
"Arl10",0.405196660812832
"Cnih4",0.405151426967862
"Gm16576",0.404976550142095
"Syngr2",0.404917246657788
"Snora81",0.404695755273575
"Galnt14",0.404650365668028
"Tmco6",0.404350864546341
"BX908741.1",0.404345841251677
"Qser1",0.404345841251677
"Ndufaf6",0.404095247328992
"Msi1",0.403846604035391
"Whamm",0.403722726509799
"Grcc10",0.403698983428697
"Gm27206",0.403686914652293
"Csrnp3",0.403462772671188
"AU022252",0.403449411065925
"Kcnab3",0.403428800911035
"Gm6540",0.403354499121413
"Mir7677",0.403274990227946
"Car8",0.403145530610993
"Rpsa-ps1",0.403133629286306
"Rps27a-ps2",0.402947700940015
"Spock2",0.402830717537998
"3110056K07Rik",0.402741086500332
"Cysrt1",0.402614949474762
"Acss2",0.402578712410903
"Tcea2",0.402535000338174
"Bnip3l-ps",0.402313668237113
"Apc2",0.402292030517525
"Tlr6",0.402281463602674
"Scrn3",0.402210097701813
"Psen2",0.402121758195547
"Chst12",0.401968298142646
"Aco1",0.401852685516721
"Zfyve21",0.401746105804867
"Gng12",0.401721233545015
"Tnip1",0.401538492486386
"Stt3a",0.401425308727148
"CAAA01066123.1",0.401375765779707
"Asap2",0.401055441912035
"Insig1",0.400971352963484
"Slc48a1",0.40093160608574
"Neurl2",0.400804820826873
"Gm12843",0.400581321400075
"Dbn1",0.400573179223052
"Reep4",0.40050856760632
"Gm48653",0.400359059387612
"Cenpx",0.400234810885516
"Gm17106",0.400230846704472
"Gucy2g",0.400180535122375
"Trak1",0.400017060523976
"9030624G23Rik",0.399856393043599
"Edem2",0.399831444906346
"Spg11",0.399805079974544
"4632404H12Rik",0.399712203874533
"Pisd",0.399706673774424
"Dennd1c",0.399678435162509
"Gm48525",0.399607613932387
"Gm38287",0.399576421515684
"Mir5134",0.399505190300674
"Aoc3",0.399500196508219
"D830024N08Rik",0.39937940699093
"Gm8942",0.399368243515151
"Acsl5",0.399257062063416
"Etnk2",0.399105367173208
"Cdc20b",0.39897978073177
"Lrp4",0.398914104808963
"Gm9616",0.398879513986487
"Stc2",0.398754494366918
"Rph3al",0.398630229383445
"Trim61",0.398532094397791
"A430057M04Rik",0.398470665396074
"Ctf1",0.39793183351762
"Rsph3b",0.397750692288395
"Gm22396",0.397654241848613
"Kif1c",0.397477347302109
"Chst11",0.397364740136727
"Mpc1",0.397362396216065
"Ccdc125",0.397348911453407
"Rassf1",0.397236283510063
"Elf3",0.397142915485515
"BC065397",0.397116412102803
"Cacna1a",0.397096788235666
"Slc35d2",0.397059485972998
"Rpl10a-ps1",0.396846562034625
"Hmmr",0.396539079731515
"Ifnlr1",0.396437490394262
"Cd74",0.396362551762867
"Gm20708",0.39631735417759
"Gm49699",0.39623809597078
"Gm11953",0.39601519119915
"Gm7327",0.3959803991741
"Coro1a",0.39575594213274
"Ltbp1",0.395563448538017
"Gls2",0.395478752276409
"Npm3",0.395431047521745
"Tmie",0.395108733849676
"Gm14111",0.395108212992841
"Prkcg",0.395094039997914
"2410004I01Rik",0.395092869706948
"Gm49387",0.395021778900933
"Gm16933",0.394980950427178
"Gm5851",0.394853373550524
"Gm10197",0.394850725652624
"Tmem131l",0.394850179395499
"Zfp330",0.394664239597428
"Gm22858",0.394640389958701
"Rragd",0.394504764977687
"Ube2c",0.39448337652199
"Mroh6",0.394375178936696
"Gm49369",0.394371014718809
"Cd151",0.394271715884039
"Rasgrp2",0.394239967535124
"Fam220-ps",0.394152984207766
"Ccdc88b",0.393832080825676
"Sfxn1",0.393796114984289
"Gjb1",0.393757818316056
"Slc41a3",0.393526043015662
"Unc93b1",0.393249557322991
"Gm48420",0.393155072657782
"Npw",0.393106571207898
"Rpl26",0.392932902363871
"Rps15a-ps3",0.392705073741969
"Agmat",0.392480045153847
"Tmem240",0.39241643126914
"Arhgef2",0.392321819023533
"Gm38250",0.392310780656488
"Ceacam16",0.392263938361618
"Magt1",0.392070990719322
"Tmem220",0.391944995933962
"Tecr",0.391916325370742
"Ceacam10",0.391865102887024
"Sdf2",0.391657085574157
"Gm24895",0.391515380492775
"Gm29585",0.391315762002458
"Gm44669",0.391298462079236
"4921534A09Rik",0.391286827264177
"Gm34368",0.391286827264177
"AC112683.2",0.391248749014298
"Sema4a",0.391220876345287
"Zmat4",0.391198826800603
"Pi4ka",0.391030086100096
"Rslcan18",0.391012051410422
"Npm3-ps1",0.39075526521028
"Gm49358",0.390718476433762
"Pak6",0.390682354404944
"Lyl1",0.390644329094059
"Colca2",0.390642995836535
"C730034F03Rik",0.390407280568016
"Zfp423",0.390403974955983
"Ank2",0.390393620895314
"Gm26555",0.390356401544308
"Gm43338",0.390186819098617
"B430319F04Rik",0.390044876515704
"Prelid2",0.390031858415761
"Gdpd5",0.389972075421427
"Gm11635",0.389829277242998
"Gpc3",0.389782415956423
"Dele1",0.389777363360372
"Klc3",0.389645575436338
"Dab2ip",0.389553346529557
"Slc45a3",0.389453115262116
"Hacl1",0.389390542645316
"Ctsf",0.38937841999698
"5730420D15Rik",0.389185437353185
"Eef2k",0.389097351671907
"Timp3",0.389066070668388
"B4galnt4",0.389027799536555
"2300002M23Rik",0.389018087137436
"Ccdc138",0.389014152117614
"Yif1b",0.388971855062071
"Trpc1",0.38892590191019
"Zfp367",0.388824382555946
"Dapp1",0.388776948500705
"Adam23",0.388517642764335
"Gm44442",0.388416982098503
"Birc2",0.38831080399909
"Cpne5",0.38829973885443
"Gm42984",0.388041831626521
"Rpl10a",0.387998606993335
"Gm44574",0.387943741987652
"Crabp1",0.387941821699367
"Fam169b",0.387932909640811
"Hopxos",0.387925800885737
"Ppm1k",0.387826002267514
"Gpx3",0.387199402197412
"Stat5a",0.387192906727504
"Rps10-ps1",0.387015546897044
"Itgb3bp",0.386884032891653
"Larp1b",0.386823166592001
"Ctsd",0.386469604354552
"Nxpe3",0.38640252737231
"Ctsz",0.386364117489693
"Ppp1r1b",0.38628833116252
"Sirt5",0.386264380685672
"Gm15998",0.386180184793547
"G6pc3",0.385887052052691
"Ndel1",0.385857542142551
"Prkag3",0.385756626313894
"A330032B11Rik",0.385717899504594
"Gm6039",0.385515675019479
"Qsox2",0.385458570481956
"Dhrs3",0.385364770168581
"Gm33051",0.385332525355045
"Mir5046",0.385315924196178
"Gm15513",0.385240745561346
"Atl3",0.385152669821907
"Crybb3",0.38514937422123
"Sbno2",0.385116344635336
"Hbp1",0.385056231536254
"Nfe2l2",0.385021410915599
"Colq",0.38493681598698
"Rpl6l",0.384783537621857
"Polg2",0.384715306790261
"Glud-ps",0.384547256022485
"Zcchc24",0.38440044635623
"Mybl1",0.384391399777793
"Fhdc1",0.38429639091726
"Mif",0.384208791609263
"9630014M24Rik",0.384034179553686
"Spata13",0.383899965567153
"Rmi2",0.383758109864326
"Gm12669",0.383729306927693
"Gstm7",0.383617765142553
"Kif18a",0.383412880472222
"Klhl33",0.383194571546806
"Map3k9",0.383182088890356
"H2-Q10",0.383132689853106
"Rps18-ps3",0.383068572401779
"Espn",0.383056745258048
"Ntrk1",0.382841857262623
"Zfp984",0.382696172427242
"Gm9803",0.382547181479266
"Mroh8",0.382309730451967
"Prrg4",0.382258927717815
"Tsen15",0.382015833759966
"Gm11560",0.382014152036966
"Hook2",0.381946496772967
"Gucy2e",0.381794110772214
"Gm10244",0.381552949740654
"Cep170b",0.381444790519184
"Jph4",0.38137018602414
"Snhg1",0.381299748023386
"Gm24411",0.381151650506347
"Pfkfb1",0.381138815091699
"Arap1",0.380770493888682
"Lrp2bp",0.380678303202351
"Nkx6-2",0.380596711219521
"Tmem60",0.380500337725721
"Mir186",0.38040160742944
"Gm4786",0.380212755152542
"Gm46313",0.380131876141903
"Gm20470",0.380055977136202
"Apod",0.38003253516172
"Celsr1",0.379918350432105
"Trim34a",0.379754218805379
"Ethe1",0.379449916371888
"Sycp3",0.379397005238588
"Ryr2",0.379287338745836
"Zfp277",0.378541176793115
"Agpat4",0.378460011093109
"Gm15821",0.378329838803575
"Adamtsl5",0.378228591794982
"Cnih1",0.37810954630559
"Thap2",0.378054560617038
"Map3k1",0.378025066102536
"Got1",0.377997118320933
"Vav1",0.377871298370493
"Tm2d3",0.377869011575404
"Gm7160",0.377603262976193
"Ecsit",0.37759135076036
"Rbl2",0.377571735056213
"Gm3448",0.377533055372688
"Celf4",0.377437945673175
"Mettl26",0.377357126541701
"Rhd",0.377301971156811
"Gm9920",0.377093950470597
"Sat1",0.376827583294293
"Pcgf1",0.376687946414298
"Lrrc27",0.37666566380414
"Pmel",0.376573962210801
"Gm9993",0.376556852383579
"Dop1b",0.376373926544071
"Sfrp2",0.376297009528591
"Cox6c2",0.376165741491999
"Foxj2",0.376111782299515
"Gal3st2b",0.37550822957669
"Mzt1",0.37546648809772
"Meioc",0.375194269941031
"Ldlrap1",0.3751507656446
"Tnfrsf19",0.375123370425321
"St3gal1",0.375096424772525
"Appl2",0.374990377724619
"Gm4735",0.374971575040889
"Eps8l3",0.374884904314748
"Kif17",0.374871191802077
"Epor",0.374651474298235
"Prdm15",0.374578649174144
"Clip4",0.374458942559518
"Mcl1",0.374346313672423
"Acvr1b",0.374296197623136
"Rnd2",0.37426876648899
"Pqlc1",0.373794901367258
"Gpr157",0.37378814923685
"Prickle3",0.373746756727594
"4933404O12Rik",0.373726808581663
"Atp6ap1",0.373696438791605
"Iqcd",0.373687730430337
"Jakmip3",0.373677551621738
"Lingo3",0.373448035733122
"Gm2962",0.373188274801171
"Zscan12",0.373129979873762
"Gm15642",0.373053936483361
"Agfg2",0.373044358967096
"Palm3",0.372906238360897
"Cfap157",0.372901692366764
"Abo",0.37284689160395
"Nsa2-ps1",0.372840369644598
"Mnd1",0.372801122478461
"Gm14407",0.372685496881895
"Batf2",0.372647539781058
"Elmo2",0.372623195980215
"Gm25184",0.372566510011216
"Kdm7a",0.372524480264459
"Plcd3",0.372475405028245
"Rpl22l1",0.372470772229227
"Gm29630",0.372271590052126
"Lrp8",0.372177654586687
"Gm13554",0.372174429416817
"Shisa8",0.37198763196979
"Cox7b",0.371931380840712
"Ralgps2",0.371895450710545
"Dynlt1a",0.371720090412257
"Arl4c",0.371704695844569
"Lmf1",0.371682374994271
"Notumos",0.371627693663298
"Gyg",0.371373650909451
"Gm42934",0.371200072388759
"Ntan1",0.371127798463054
"Platr13",0.371031204414077
"Gm13453",0.370930086478394
"Gm3336",0.370905273813038
"Ldhal6b",0.370863378294387
"Wwtr1",0.370834742247726
"Pde4d",0.37077243866198
"Spic",0.370710997178917
"Ip6k1",0.370571219177115
"Gm28042",0.370310437042559
"Slc7a4",0.370212918376683
"Itm2c",0.370139021321091
"Cacna1d",0.369948075765915
"Tmem245",0.369762528646186
"Slc2a5",0.369673708221685
"Lrrc75b",0.369504225009309
"Zfp516",0.369490379514452
"Rusc2",0.36943388050626
"Gm12693",0.369433333885689
"Elovl4",0.36934799074919
"Plp2",0.369310245341252
"Amhr2",0.369241194940085
"Gm48142",0.369231258663028
"Ankrd13d",0.368862561047003
"Rapgef4",0.368739117034724
"Ccdc88c",0.368625333955208
"Spon2",0.368535709468502
"Crispld2",0.368527740063982
"Kcnip4",0.368476678371128
"Fzd9",0.368186525957926
"Ten1",0.368117629812792
"Gm37123",0.367960759126097
"Shld1",0.367373420425581
"Krt19",0.36732354753592
"Slc25a25",0.367306351805162
"Lgals1",0.367299252951518
"Rnf152",0.367176944431266
